,Experiment,Direction,Variables,# Objectives,Solution approach,Instance,# Variables,# Constraints,Objective value,Relative gap,Solve time (s),Error
4339,3,Max,Binary,4,A-O,400-400-3.lp,400,400,209658624318,0.66868667122646076,3600,
4340,3,Max,Binary,4,A-O,400-400-4.lp,400,400,204615290880,0.449943701282592,3600,
4341,3,Max,Binary,4,A-O,400-400-5.lp,400,400,167268843520,0.92393493652273736,3600,
4342,3,Max,Binary,4,A-O,400-600.0-1.lp,400,600,139334778880,0.66950907473226701,3600,
4343,3,Max,Binary,4,A-O,400-600.0-2.lp,400,600,179455949088,0.55856747664904359,3600,
4344,3,Max,Binary,4,A-O,400-600.0-3.lp,400,600,231275855360,0.39366648126887068,3600,
4345,3,Max,Binary,4,A-O,400-600.0-4.lp,400,600,191357776260,0.36123849123264022,3600,
4346,3,Max,Binary,4,A-O,400-600.0-5.lp,400,600,249413632000,0.54598672892331532,3600,
4347,3,Max,Binary,4,A-O,400-800-1.lp,400,800,114504730602,0.79332594145083501,3600,
4348,3,Max,Binary,4,A-O,400-800-2.lp,400,800,144815063040,0.54407426385931186,3600,
4349,3,Max,Binary,4,A-O,400-800-3.lp,400,800,156202346010,0.58920755314450902,3600,
4350,3,Max,Binary,4,A-O,400-800-4.lp,400,800,167550283830,0.21665503819141273,3600,
4351,3,Max,Binary,4,A-O,400-800-5.lp,400,800,159429427608.957689,0.56123333243574576,3600,
4352,3,Max,Binary,4,A-O,500-250.0-1.lp,500,250,817125988224,0.52075718291877293,3600,
4353,3,Max,Binary,4,A-O,500-250.0-2.lp,500,250,755244854325,0.91314288269617417,3600,
4354,3,Max,Binary,4,A-O,500-250.0-3.lp,500,250,1037234601984,0.804010355791539878,3600,
4355,3,Max,Binary,4,A-O,500-250.0-4.lp,500,250,664427427840,0.77281116981148427,3600,
4356,3,Max,Binary,4,A-O,500-250.0-5.lp,500,250,824170095936,0.70306203795110879,3600,
4357,3,Max,Binary,4,A-O,500-500-1.lp,500,500,453914186880,0.89573911713835473,3600,
4358,3,Max,Binary,4,A-O,500-500-2.lp,500,500,268338554800,0.87447760701791672,3600,
4359,3,Max,Binary,4,A-O,500-500-3.lp,500,500,302021738496,0.9313282072541601,3600,
4360,3,Max,Binary,4,A-O,500-500-4.lp,500,500,537993750528,0.70131129426778891,3600,
4361,3,Max,Binary,4,A-O,500-500-5.lp,500,500,452199914496,0.85789495174379568,3600,
4362,3,Max,Binary,4,A-O,500-750.0-1.lp,500,750,385644847104,0.81995540483044085,3600,
4363,3,Max,Binary,4,A-O,500-750.0-2.lp,500,750,389139136512,0.91152000427243231,3600,
4364,3,Max,Binary,4,A-O,500-750.0-3.lp,500,750,353477836800,0.73853811805968642,3600,
4365,3,Max,Binary,4,A-O,500-750.0-4.lp,500,750,348429221888,0.77704430220565822,3600,
4366,3,Max,Binary,4,A-O,500-750.0-5.lp,500,750,494045208576,0.77782818425630071,3600,
4367,3,Max,Binary,4,A-O,500-1000-1.lp,500,1000,180510235668,0.91791344852198903,3600,
4368,3,Max,Binary,4,A-O,500-1000-2.lp,500,1000,329878863360,0.82055823449999471,3600,
4369,3,Max,Binary,4,A-O,500-1000-3.lp,500,1000,228841226240,0.86628340535375851,3600,
4370,3,Max,Binary,4,A-O,500-1000-4.lp,500,1000,283739754496,0.79355215728267827,3600,
4371,3,Max,Binary,4,A-O,500-1000-5.lp,500,1000,247363272704,0.88172917303963451,3600,
4372,3,Max,Binary,4,N-O,100-50.0-1.lp,100,50,1386568263,0,72.78,
4373,3,Max,Binary,4,N-O,100-50.0-2.lp,100,50,2328933600,0,115.17,
4374,3,Max,Binary,4,N-O,100-50.0-3.lp,100,50,3414025680,0,54.12,
4375,3,Max,Binary,4,N-O,100-50.0-4.lp,100,50,1034431904,0,43.66,
4376,3,Max,Binary,4,N-O,100-50.0-5.lp,100,50,997722600,0,99.94,
4377,3,Max,Binary,4,N-O,100-100-1.lp,100,100,580794300,0,53.86,
4378,3,Max,Binary,4,N-O,100-100-2.lp,100,100,1039542240,0,40.34,
4379,3,Max,Binary,4,N-O,100-100-3.lp,100,100,1208661300,0,179.09,
4380,3,Max,Binary,4,N-O,100-100-4.lp,100,100,1061340000,0,32.83,
4381,3,Max,Binary,4,N-O,100-100-5.lp,100,100,731410902,0,52.89,
4382,3,Max,Binary,4,N-O,100-150.0-1.lp,100,150,704418120,0,46.55,
4383,3,Max,Binary,4,N-O,100-150.0-2.lp,100,150,1197036480,0,89.85,
4384,3,Max,Binary,4,N-O,100-150.0-3.lp,100,150,850031880,0,50.26,
4385,3,Max,Binary,4,N-O,100-150.0-4.lp,100,150,677060020,0,42.36,
4386,3,Max,Binary,4,N-O,100-150.0-5.lp,100,150,1438632000,0,87.56,
4387,3,Max,Binary,4,N-O,100-200-1.lp,100,200,459706520,0,85.83,
4388,3,Max,Binary,4,N-O,100-200-2.lp,100,200,901570560,0,39,
4389,3,Max,Binary,4,N-O,100-200-3.lp,100,200,779859360,0,37.96,
4390,3,Max,Binary,4,N-O,100-200-4.lp,100,200,488537936,0,28.8,
4391,3,Max,Binary,4,N-O,100-200-5.lp,100,200,339531088,0,16.44,
4392,3,Max,Binary,4,N-O,200-100.0-1.lp,200,100,19927035904,0,3518.69,
4393,3,Max,Binary,4,N-O,200-100.0-2.lp,200,100,33500968200,0,993.45,
4394,3,Max,Binary,4,N-O,200-100.0-3.lp,200,100,33914647080,0,3139.17,
4395,3,Max,Binary,4,N-O,200-100.0-4.lp,200,100,47885403888,0,3102.11,
4396,3,Max,Binary,4,N-O,200-100.0-5.lp,200,100,19931832960,0.06972981072018317,3600,
4397,3,Max,Binary,4,N-O,200-200-1.lp,200,200,22724368095,0,2564.42,
4398,3,Max,Binary,4,N-O,200-200-2.lp,200,200,16403803200,0,3334.3,
4399,3,Max,Binary,4,N-O,200-200-3.lp,200,200,11258010606,0,1798.93,
4400,3,Max,Binary,4,N-O,200-200-4.lp,200,200,10789397685,0.03895026450818793,3600,
4401,3,Max,Binary,4,N-O,200-200-5.lp,200,200,12412127352,0,608.18,
4402,3,Max,Binary,4,N-O,200-300.0-1.lp,200,300,11809741352,0,1034.8,
4403,3,Max,Binary,4,N-O,200-300.0-2.lp,200,300,14725718580,0,740.58,
4404,3,Max,Binary,4,N-O,200-300.0-3.lp,200,300,10607721880,0,2864.95,
4405,3,Max,Binary,4,N-O,200-300.0-4.lp,200,300,10913812800,0,1594.88,
4406,3,Max,Binary,4,N-O,200-300.0-5.lp,200,300,13613582682,0.01586353132062968,3600,
4407,3,Max,Binary,4,N-O,200-400-1.lp,200,400,14022055134,0,360.72,
4408,3,Max,Binary,4,N-O,200-400-2.lp,200,400,9433491200,0,465.88,
4409,3,Max,Binary,4,N-O,200-400-3.lp,200,400,14128136540,0,2330,
4410,3,Max,Binary,4,N-O,200-400-4.lp,200,400,6235268963,0,645.51,
4411,3,Max,Binary,4,N-O,200-400-5.lp,200,400,11096106288,0.0402671200509873,3600,
4412,3,Max,Binary,4,N-O,300-150.0-1.lp,300,150,84154190328,0.0326051683107335,3600,
4413,3,Max,Binary,4,N-O,300-150.0-2.lp,300,150,244337135616,0.03082560147252608,3600,
4414,3,Max,Binary,4,N-O,300-150.0-3.lp,300,150,45054605700,0.5863676539812826,3600,
4415,3,Max,Binary,4,N-O,300-150.0-4.lp,300,150,151401220572,0.078416091747852848,3600,
4416,3,Max,Binary,4,N-O,300-150.0-5.lp,300,150,150213556350,0.0208944224480201,3600,
4417,3,Max,Binary,4,N-O,300-300-1.lp,300,300,98516908800,0.03621901878041051,3600,
4418,3,Max,Binary,4,N-O,300-300-2.lp,300,300,123424769624,0.045947816307429679,3600,
4419,3,Max,Binary,4,N-O,300-300-3.lp,300,300,32713560192,0.6389095065683587,3600,
4420,3,Max,Binary,4,N-O,300-300-4.lp,300,300,102959072720,0.037967899391116862,3600,
4421,3,Max,Binary,4,N-O,300-300-5.lp,300,300,128765452800,0.050871830083956189,3600,
4422,3,Max,Binary,4,N-O,300-450.0-1.lp,300,450,69025841280,0.09093839023964678,3600,
4423,3,Max,Binary,4,N-O,300-450.0-2.lp,300,450,62086536895,0.05539724225166151,3600,
4424,3,Max,Binary,4,N-O,300-450.0-3.lp,300,450,61269540200,0.01773625231899632,3600,
4425,3,Max,Binary,4,N-O,300-450.0-4.lp,300,450,58511996730,0.04467759072704306,3600,
4426,3,Max,Binary,4,N-O,300-450.0-5.lp,300,450,65223030600,0.03895396116802519,3600,
4427,3,Max,Binary,4,N-O,300-600-1.lp,300,600,58702413159,0.07964710511834581,3600,
4428,3,Max,Binary,4,N-O,300-600-2.lp,300,600,78505574400,0.07339931537591095,3600,
4429,3,Max,Binary,4,N-O,300-600-3.lp,300,600,39823318080,0.06738216771364309,3600,
4430,3,Max,Binary,4,N-O,300-600-4.lp,300,600,22921557120,0.6521331605889848,3600,
4431,3,Max,Binary,4,N-O,300-600-5.lp,300,600,66266065008,0.05564479487973483,3600,
4432,3,Max,Binary,4,N-O,400-200.0-1.lp,400,200,466291261440,0.083341531962041325,3600,
4433,3,Max,Binary,4,N-O,400-200.0-2.lp,400,200,322527900240,0.07273617467110947,3600,
4434,3,Max,Binary,4,N-O,400-200.0-3.lp,400,200,175766448960,0.55325460149911646,3600,
4435,3,Max,Binary,4,N-O,400-200.0-4.lp,400,200,450193880448,0.022039524722493063,3600,
4436,3,Max,Binary,4,N-O,400-200.0-5.lp,400,200,320696696320,0.036541700360264518,3600,
4437,3,Max,Binary,4,N-O,400-400-1.lp,400,400,161918046720,0.21067052963321003,3600,
4438,3,Max,Binary,4,N-O,400-400-2.lp,400,400,225485783040,0.24460431654423195,3600,
4439,3,Max,Binary,4,N-O,400-400-3.lp,400,400,197055222111,0.21571804786828296,3600,
4440,3,Max,Binary,4,N-O,400-400-4.lp,400,400,103352971520,0.54398231750578058,3600,
4441,3,Max,Binary,4,N-O,400-400-5.lp,400,400,315359982432,0.0591846397312422,3600,
4442,3,Max,Binary,4,N-O,400-600.0-1.lp,400,600,84394703800,0.598761474786842,3600,
4443,3,Max,Binary,4,N-O,400-600.0-2.lp,400,600,164734884864,0.18512986324266317,3600,
4444,3,Max,Binary,4,N-O,400-600.0-3.lp,400,600,206262642960,0.17465448137187327,3600,
4445,3,Max,Binary,4,N-O,400-600.0-4.lp,400,600,77032417216,0.6326061703944658,3600,
4446,3,Max,Binary,4,N-O,400-600.0-5.lp,400,600,199542942720,0.24908688579201189,3600,
4447,3,Max,Binary,4,N-O,400-800-1.lp,400,800,142829797600,0.1523641694400695,3600,
4448,3,Max,Binary,4,N-O,400-800-2.lp,400,800,142524047568,0.080784090958797418,3600,
4449,3,Max,Binary,4,N-O,400-800-3.lp,400,800,78295176285,0.5451883141223721,3600,
4450,3,Max,Binary,4,N-O,400-800-4.lp,400,800,139136598016,0.24782793373252914,3600,
4451,3,Max,Binary,4,N-O,400-800-5.lp,400,800,161679651840,0.10443513315406563,3600,
4452,3,Max,Binary,4,N-O,500-250.0-1.lp,500,250,946790934952,0.028443804755770227,3600,
4453,3,Max,Binary,4,N-O,500-250.0-2.lp,500,250,880199107200,0.038754828469737506,3600,
4454,3,Max,Binary,4,N-O,500-250.0-3.lp,500,250,1173528421136,0.0953643432635788692,3600,
4455,3,Max,Binary,4,N-O,500-250.0-4.lp,500,250,886035321600,0.083633740890320207,3600,
4456,3,Max,Binary,4,N-O,500-250.0-5.lp,500,250,781962854400,0.24348978504248743,3600,
4457,3,Max,Binary,4,N-O,500-500-1.lp,500,500,211634046000,0.67116630018688697,3600,
4458,3,Max,Binary,4,N-O,500-500-2.lp,500,500,473881903104,0.097434110537264959,3600,
4459,3,Max,Binary,4,N-O,500-500-3.lp,500,500,557366964000,0.058307764021558549,3600,
4460,3,Max,Binary,4,N-O,500-500-4.lp,500,500,537881194318,0.14705586673201759,3600,
4461,3,Max,Binary,4,N-O,500-500-5.lp,500,500,539444445033,0.22987345982392103,3600,
4462,3,Max,Binary,4,N-O,500-750.0-1.lp,500,750,516335339520,0.076872686473293973,3600,
4463,3,Max,Binary,4,N-O,500-750.0-2.lp,500,750,296276613216,0.42533477705719408,3600,
4464,3,Max,Binary,4,N-O,500-750.0-3.lp,500,750,187132054032,0.6546938561469222,3600,
4465,3,Max,Binary,4,N-O,500-750.0-4.lp,500,750,178018981056,0.64712213683511511,3600,
4466,3,Max,Binary,4,N-O,500-750.0-5.lp,500,750,307184481000,0.52609324262893933,3600,
4467,3,Max,Binary,4,N-O,500-1000-1.lp,500,1000,180510235668,0.52639726728781047,3600,
4468,3,Max,Binary,4,N-O,500-1000-2.lp,500,1000,173203181760,0.65643057907456897,3600,
4469,3,Max,Binary,4,N-O,500-1000-3.lp,500,1000,227449487160,0.48622053598951806,3600,
4470,3,Max,Binary,4,N-O,500-1000-4.lp,500,1000,373481472000,0.081765649737199627,3600,
4471,3,Max,Binary,4,N-O,500-1000-5.lp,500,1000,158666618880,0.63380535001489999,3600,
4472,3,Max,Binary,4,GRB SOCP,100-50.0-1.lp,100,50,1386568263,0,0.213608,
4473,3,Max,Binary,4,GRB SOCP,100-50.0-2.lp,100,50,2328933600.34685,0,0.343365,
4474,3,Max,Binary,4,GRB SOCP,100-50.0-3.lp,100,50,3414025680.000121,0,0.345732,
4475,3,Max,Binary,4,GRB SOCP,100-50.0-4.lp,100,50,1034431904.615567,0,0.22,
4476,3,Max,Binary,4,GRB SOCP,100-50.0-5.lp,100,50,997722600,0,0.328842,
4477,3,Max,Binary,4,GRB SOCP,100-100-1.lp,100,100,580794300.410975,0,0.254845,
4478,3,Max,Binary,4,GRB SOCP,100-100-2.lp,100,100,1039542240,0,0.26,
4479,3,Max,Binary,4,GRB SOCP,100-100-3.lp,100,100,1208661299.56161,0,0.830542,
4480,3,Max,Binary,4,GRB SOCP,100-100-4.lp,100,100,1061339999.5473,0,0.23,
4481,3,Max,Binary,4,GRB SOCP,100-100-5.lp,100,100,731410902.450844,0,0.265044,
4482,3,Max,Binary,4,GRB SOCP,100-150.0-1.lp,100,150,704418120.000004,0,0.42,
4483,3,Max,Binary,4,GRB SOCP,100-150.0-2.lp,100,150,1197036480.000106,0,0.3008,
4484,3,Max,Binary,4,GRB SOCP,100-150.0-3.lp,100,150,850031879.639575,0,0.335837,
4485,3,Max,Binary,4,GRB SOCP,100-150.0-4.lp,100,150,677060020.000011,0,0.5975,
4486,3,Max,Binary,4,GRB SOCP,100-150.0-5.lp,100,150,1438631999.449975,0,0.555689,
4487,3,Max,Binary,4,GRB SOCP,100-200-1.lp,100,200,459706520.003207,0,0.547596,
4488,3,Max,Binary,4,GRB SOCP,100-200-2.lp,100,200,901570560.000036,0,1.41574,
4489,3,Max,Binary,4,GRB SOCP,100-200-3.lp,100,200,779859360.00005,0,0.21,
4490,3,Max,Binary,4,GRB SOCP,100-200-4.lp,100,200,488537936.000029,0,0.38,
4491,3,Max,Binary,4,GRB SOCP,100-200-5.lp,100,200,339531088.000024,0,1.28081,
4492,3,Max,Binary,4,GRB SOCP,200-100.0-1.lp,200,100,19927035904.001633,0,7.45122,
4493,3,Max,Binary,4,GRB SOCP,200-100.0-2.lp,200,100,33500968200.00005,0,0.551262,
4494,3,Max,Binary,4,GRB SOCP,200-100.0-3.lp,200,100,33914647071.365192,0,1.56886,
4495,3,Max,Binary,4,GRB SOCP,200-100.0-4.lp,200,100,47885403887.999962,0,2.54399,
4496,3,Max,Binary,4,GRB SOCP,200-100.0-5.lp,200,100,20767833593.217106,0,1.74,
4497,3,Max,Binary,4,GRB SOCP,200-200-1.lp,200,200,22724368094.999977,0,3.29256,
4498,3,Max,Binary,4,GRB SOCP,200-200-2.lp,200,200,16403803198.963072,0,3.47292,
4499,3,Max,Binary,4,GRB SOCP,200-200-3.lp,200,200,11258010606.000156,0,3.16567,
4500,3,Max,Binary,4,GRB SOCP,200-200-4.lp,200,200,10838403830.413713,0,19.163,
4501,3,Max,Binary,4,GRB SOCP,200-200-5.lp,200,200,12412127352.00028,0,2.63698,
4502,3,Max,Binary,4,GRB SOCP,200-300.0-1.lp,200,300,11809741349.127832,0,4.59477,
4503,3,Max,Binary,4,GRB SOCP,200-300.0-2.lp,200,300,14725718580.000002,0,4.64977,
4504,3,Max,Binary,4,GRB SOCP,200-300.0-3.lp,200,300,10607721880.000006,0,8.94676,
4505,3,Max,Binary,4,GRB SOCP,200-300.0-4.lp,200,300,10913812800,0,7.33043,
4506,3,Max,Binary,4,GRB SOCP,200-300.0-5.lp,200,300,13613582682.016262,0,15.11,
4507,3,Max,Binary,4,GRB SOCP,200-400-1.lp,200,400,14022055134.000666,0,1.37124,
4508,3,Max,Binary,4,GRB SOCP,200-400-2.lp,200,400,9433491200.000135,0,2.81623,
4509,3,Max,Binary,4,GRB SOCP,200-400-3.lp,200,400,14128136536.863146,0,3.47565,
4510,3,Max,Binary,4,GRB SOCP,200-400-4.lp,200,400,6235268961.22069,0,4.80591,
4511,3,Max,Binary,4,GRB SOCP,200-400-5.lp,200,400,11227874110.021112,0,11.4816,
4512,3,Max,Binary,4,GRB SOCP,300-150.0-1.lp,300,150,85218117122.267807,0,4.69701,
4513,3,Max,Binary,4,GRB SOCP,300-150.0-2.lp,300,150,247369680054.005402,0,5.45042,
4514,3,Max,Binary,4,GRB SOCP,300-150.0-3.lp,300,150,105952581989.582626,0,52.8816,
4515,3,Max,Binary,4,GRB SOCP,300-150.0-4.lp,300,150,160551456280.744965,0,38.5258,
4516,3,Max,Binary,4,GRB SOCP,300-150.0-5.lp,300,150,151737550080.00116,0,5.29523,
4517,3,Max,Binary,4,GRB SOCP,300-300-1.lp,300,300,100551695328.000244,0,11.7401,
4518,3,Max,Binary,4,GRB SOCP,300-300-2.lp,300,300,127044314872.004715,0,26.6289,
4519,3,Max,Binary,4,GRB SOCP,300-300-3.lp,300,300,88623668952.215622,0,9.87587,
4520,3,Max,Binary,4,GRB SOCP,300-300-4.lp,300,300,104893780278.163483,0,22.1327,
4521,3,Max,Binary,4,GRB SOCP,300-300-5.lp,300,300,131524403180.830963,0,89.3545,
4522,3,Max,Binary,4,GRB SOCP,300-450.0-1.lp,300,450,74213995679.999954,0,15.1381,
4523,3,Max,Binary,4,GRB SOCP,300-450.0-2.lp,300,450,64301871805.079041,0,19.6374,
4524,3,Max,Binary,4,GRB SOCP,300-450.0-3.lp,300,450,61269540200.116379,0,24.4906,
4525,3,Max,Binary,4,GRB SOCP,300-450.0-4.lp,300,450,59380468766.999992,0,28.7253,
4526,3,Max,Binary,4,GRB SOCP,300-450.0-5.lp,300,450,65839464841.281601,0,255.908,
4527,3,Max,Binary,4,GRB SOCP,300-600-1.lp,300,600,61359741271.407646,0,194.181,
4528,3,Max,Binary,4,GRB SOCP,300-600-2.lp,300,600,82090579200.04274,0,38.9013,
4529,3,Max,Binary,4,GRB SOCP,300-600-3.lp,300,600,41626808928.000015,0,17.9058,
4530,3,Max,Binary,4,GRB SOCP,300-600-4.lp,300,600,63413279989.356789,0,62.7964,
4531,3,Max,Binary,4,GRB SOCP,300-600-5.lp,300,600,67989828948.86338,0,89.6691,
4532,3,Max,Binary,4,GRB SOCP,400-200.0-1.lp,400,200,500061891375.005249,0,30.9558,
4533,3,Max,Binary,4,GRB SOCP,400-200.0-2.lp,400,200,343767754529.582764,0,35.1863,
4534,3,Max,Binary,4,GRB SOCP,400-200.0-3.lp,400,200,386615655671.859436,0,41.7055,
4535,3,Max,Binary,4,GRB SOCP,400-200.0-4.lp,400,200,452612096105.718323,0,4.28137,
4536,3,Max,Binary,4,GRB SOCP,400-200.0-5.lp,400,200,326757605820.023743,0,9.61035,
4537,3,Max,Binary,4,GRB SOCP,400-400-1.lp,400,400,198375298128.071991,0,6.90694,
4538,3,Max,Binary,4,GRB SOCP,400-400-2.lp,400,400,290810438072.930115,0,1515.8,
4539,3,Max,Binary,4,GRB SOCP,400-400-3.lp,400,400,242715803400.000153,0.00308,3600,
4540,3,Max,Binary,4,GRB SOCP,400-400-4.lp,400,400,218347946131.421631,0,1687.22,
4541,3,Max,Binary,4,GRB SOCP,400-400-5.lp,400,400,326954804369.850525,0,2849.35,
4542,3,Max,Binary,4,GRB SOCP,400-600.0-1.lp,400,600,202539501757.660797,0,913.629,
4543,3,Max,Binary,4,GRB SOCP,400-600.0-2.lp,400,600,198091641128.608978,0,115.216,
4544,3,Max,Binary,4,GRB SOCP,400-600.0-3.lp,400,600,243344731834.370117,0,75.4376,
4545,3,Max,Binary,4,GRB SOCP,400-600.0-4.lp,400,600,203649526080.000366,0.0015,3600,
4546,3,Max,Binary,4,GRB SOCP,400-600.0-5.lp,400,600,257262581314.182495,0,3239.8,
4547,3,Max,Binary,4,GRB SOCP,400-800-1.lp,400,800,163502395603.651062,0,270.902,
4548,3,Max,Binary,4,GRB SOCP,400-800-2.lp,400,800,150831478960.785583,0,459.15,
4549,3,Max,Binary,4,GRB SOCP,400-800-3.lp,400,800,165805721151.465118,0,1182.4,
4550,3,Max,Binary,4,GRB SOCP,400-800-4.lp,400,800,178669381519.577057,0,668.348,
4551,3,Max,Binary,4,GRB SOCP,400-800-5.lp,400,800,174615532898.943665,0,1489.42,
4552,3,Max,Binary,4,GRB SOCP,500-250.0-1.lp,500,250,962917693910.043579,0,24.8565,
4553,3,Max,Binary,4,GRB SOCP,500-250.0-2.lp,500,250,903889491048.191406,0,718.674,
4554,3,Max,Binary,4,GRB SOCP,500-250.0-3.lp,500,250,1253942671969.593018,0,409.55,
4555,3,Max,Binary,4,GRB SOCP,500-250.0-4.lp,500,250,944157326280.70813,0,450.931,
4556,3,Max,Binary,4,GRB SOCP,500-250.0-5.lp,500,250,1012727753856.001709,0.00185,3600,
4557,3,Max,Binary,4,GRB SOCP,500-500-1.lp,500,500,628258346100.010132,0.0024,3600,
4558,3,Max,Binary,4,GRB SOCP,500-500-2.lp,500,500,516378036028.428101,0,2165.67,
4559,3,Max,Binary,4,GRB SOCP,500-500-3.lp,500,500,580166353198.858154,0,1309.62,
4560,3,Max,Binary,4,GRB SOCP,500-500-4.lp,500,500,613580070729.909424,0,1017.63,
4561,3,Max,Binary,4,GRB SOCP,500-500-5.lp,500,500,686946773339.635498,0.00162,3600,
4562,3,Max,Binary,4,GRB SOCP,500-750.0-1.lp,500,750,548332651951.52478,0,353.134,
4563,3,Max,Binary,4,GRB SOCP,500-750.0-2.lp,500,750,501738692400.005188,0.00284,3600,
4564,3,Max,Binary,4,GRB SOCP,500-750.0-3.lp,500,750,511153394567.398926,0.00173,3600,
4565,3,Max,Binary,4,GRB SOCP,500-750.0-4.lp,500,750,488949518329.999817,0.000811,3600,
4566,3,Max,Binary,4,GRB SOCP,500-750.0-5.lp,500,750,631250351424.000122,0.00211,3600,
4567,3,Max,Binary,4,GRB SOCP,500-1000-1.lp,500,1000,370146203823.579163,0,1300.13,
4568,3,Max,Binary,4,GRB SOCP,500-1000-2.lp,500,1000,482729302449.813293,0.00196,3600,
4569,3,Max,Binary,4,GRB SOCP,500-1000-3.lp,500,1000,428603238648.001404,0.0051,3600,
4570,3,Max,Binary,4,GRB SOCP,500-1000-4.lp,500,1000,394757667840,0.00276,3600,
4571,3,Max,Binary,4,GRB SOCP,500-1000-5.lp,500,1000,422648808120.000122,0.00224,3600,
4572,3,Min,Binary,2,N-O-Imm,100-50.0-1.lp,100,50,957,0,0.11,
4573,3,Min,Binary,2,N-O-Imm,100-50.0-2.lp,100,50,984,0,0.08,
4574,3,Min,Binary,2,N-O-Imm,100-50.0-3.lp,100,50,354,0,0.08,
4575,3,Min,Binary,2,N-O-Imm,100-50.0-4.lp,100,50,480,0,0.13,
4576,3,Min,Binary,2,N-O-Imm,100-50.0-5.lp,100,50,549,0,0.11,
4577,3,Min,Binary,2,N-O-Imm,100-100-1.lp,100,100,588,0,0.13,
4578,3,Min,Binary,2,N-O-Imm,100-100-2.lp,100,100,368,0,0.08,
4579,3,Min,Binary,2,N-O-Imm,100-100-3.lp,100,100,290,0,0.26,
4580,3,Min,Binary,2,N-O-Imm,100-100-4.lp,100,100,749,0,0.18,
4581,3,Min,Binary,2,N-O-Imm,100-100-5.lp,100,100,144,0,0.14,
4582,3,Min,Binary,2,N-O-Imm,100-150.0-1.lp,100,150,385,0,0.31,
4583,3,Min,Binary,2,N-O-Imm,100-150.0-2.lp,100,150,141,0,0.17,
4584,3,Min,Binary,2,N-O-Imm,100-150.0-3.lp,100,150,1080,0,0.15,
4585,3,Min,Binary,2,N-O-Imm,100-150.0-4.lp,100,150,138,0,0.35,
4586,3,Min,Binary,2,N-O-Imm,100-150.0-5.lp,100,150,243,0,0.18,
4587,3,Min,Binary,2,N-O-Imm,100-200-1.lp,100,200,616,0,0.28,
4588,3,Min,Binary,2,N-O-Imm,100-200-2.lp,100,200,498,0,0.23,
4589,3,Min,Binary,2,N-O-Imm,100-200-3.lp,100,200,936,0,0.36,
4590,3,Min,Binary,2,N-O-Imm,100-200-4.lp,100,200,336,0,0.38,
4591,3,Min,Binary,2,N-O-Imm,100-200-5.lp,100,200,720,0,0.24,
4592,3,Min,Binary,2,N-O-Imm,200-100.0-1.lp,200,100,1832,0,0.51,
4593,3,Min,Binary,2,N-O-Imm,200-100.0-2.lp,200,100,2028,0,0.32,
4594,3,Min,Binary,2,N-O-Imm,200-100.0-3.lp,200,100,1330,0,0.44,
4595,3,Min,Binary,2,N-O-Imm,200-100.0-4.lp,200,100,1880,0,0.34,
4596,3,Min,Binary,2,N-O-Imm,200-100.0-5.lp,200,100,752,0,0.21,
4597,3,Min,Binary,2,N-O-Imm,200-200-1.lp,200,200,2160,0,1.47,
4598,3,Min,Binary,2,N-O-Imm,200-200-2.lp,200,200,2160,0,2.13,
4599,3,Min,Binary,2,N-O-Imm,200-200-3.lp,200,200,2016,0,0.45,
4600,3,Min,Binary,2,N-O-Imm,200-200-4.lp,200,200,1562,0,0.58,
4601,3,Min,Binary,2,N-O-Imm,200-200-5.lp,200,200,1832,0,0.82,
4602,3,Min,Binary,2,N-O-Imm,200-300.0-1.lp,200,300,1708,0,1.28,
4603,3,Min,Binary,2,N-O-Imm,200-300.0-2.lp,200,300,1110,0,0.9,
4604,3,Min,Binary,2,N-O-Imm,200-300.0-3.lp,200,300,2046,0,0.99,
4605,3,Min,Binary,2,N-O-Imm,200-300.0-4.lp,200,300,1720,0,1.56,
4606,3,Min,Binary,2,N-O-Imm,200-300.0-5.lp,200,300,1725,0,5.84,
4607,3,Min,Binary,2,N-O-Imm,200-400-1.lp,200,400,1495,0,4.88,
4608,3,Min,Binary,2,N-O-Imm,200-400-2.lp,200,400,426,0,20.14,
4609,3,Min,Binary,2,N-O-Imm,200-400-3.lp,200,400,2198,0,28.14,
4610,3,Min,Binary,2,N-O-Imm,200-400-4.lp,200,400,676,0,25.79,
4611,3,Min,Binary,2,N-O-Imm,200-400-5.lp,200,400,1353,0,0.79,
4612,3,Min,Binary,2,N-O-Imm,300-150.0-1.lp,300,150,1920,0,45,
4613,3,Min,Binary,2,N-O-Imm,300-150.0-2.lp,300,150,3458,0,0.44,
4614,3,Min,Binary,2,N-O-Imm,300-150.0-3.lp,300,150,4573,0,6.23,
4615,3,Min,Binary,2,N-O-Imm,300-150.0-4.lp,300,150,4920,0,2,
4616,3,Min,Binary,2,N-O-Imm,300-150.0-5.lp,300,150,3132,0,2.45,
4617,3,Min,Binary,2,N-O-Imm,300-300-1.lp,300,300,5542,0,4.66,
4618,3,Min,Binary,2,N-O-Imm,300-300-2.lp,300,300,3740,0,22.25,
4619,3,Min,Binary,2,N-O-Imm,300-300-3.lp,300,300,3430,0,42.29,
4620,3,Min,Binary,2,N-O-Imm,300-300-4.lp,300,300,1365,0,2.07,
4621,3,Min,Binary,2,N-O-Imm,300-300-5.lp,300,300,3696,0,28.86,
